CustomerKey,CustomerName,Segment,Gender,AgeBand,City,Region,Country,JoinDate,LoyaltyTier,IncomeBand,IsCorporate,PreferredChannelKey
8715,Logan King 3715,Consumer,F,35-44,Philadelphia,East,USA,2022-06-20,Bronze,Mid,0,2
8716,Alex Davis 3716,Small Business,M,55+,Seattle,West,USA,2020-06-14,Bronze,Mid,1,1
8717,Logan King 3717,Small Business,NA,25-34,San Francisco,West,USA,2022-04-26,Bronze,Upper-Mid,1,2
8718,Skyler Walker 3718,Consumer,NA,25-34,Chicago,North,USA,2020-12-12,Silver,Lower-Mid,0,2
8719,Taylor Johnson 3719,Corporate,F,35-44,Cleveland,North,USA,2023-10-02,Bronze,Lower-Mid,1,4
8720,Skyler Johnson 3720,Consumer,F,25-34,Detroit,North,USA,2023-01-29,Silver,Mid,0,1
8721,Sam Green 3721,Consumer,M,25-34,Boston,East,USA,2020-04-24,Silver,High,0,1
8722,Jamie Scott 3722,Consumer,M,45-54,Atlanta,South,USA,2024-10-06,Gold,Mid,0,2
8723,Skyler Young 3723,Corporate,M,25-34,Detroit,North,USA,2024-01-17,Silver,Upper-Mid,1,4
8724,Jamie King 3724,Consumer,F,25-34,Cleveland,North,USA,2020-10-31,Bronze,Low,0,1
8725,Jordan Young 3725,Corporate,NA,18-24,Seattle,West,USA,2021-11-14,Bronze,Mid,1,2
8726,Alex Clark 3726,Consumer,F,35-44,Phoenix,West,USA,2023-02-28,Platinum,Upper-Mid,0,2
8727,Taylor Walker 3727,Corporate,M,25-34,Miami,South,USA,2021-11-11,Gold,Upper-Mid,1,1
8728,Alex Wright 3728,Consumer,M,35-44,Seattle,West,USA,2019-08-04,Bronze,Mid,0,2
8729,Parker Walker 3729,Corporate,M,35-44,Miami,South,USA,2020-10-29,Gold,Mid,1,2
8730,Jordan Wright 3730,Corporate,NA,25-34,Miami,South,USA,2022-02-09,Bronze,Upper-Mid,1,2
8731,Jamie Green 3731,Consumer,NA,25-34,Atlanta,South,USA,2020-11-09,Silver,Lower-Mid,0,2
8732,Sam Johnson 3732,Small Business,M,35-44,Cleveland,North,USA,2025-06-22,Bronze,Mid,0,4
8733,Sam King 3733,Consumer,F,25-34,Los Angeles,West,USA,2021-04-18,Bronze,Mid,0,2
8734,Morgan Young 3734,Small Business,M,45-54,Dallas,South,USA,2022-09-11,Gold,Upper-Mid,1,2
8735,Rowan Smith 3735,Consumer,F,18-24,Cleveland,North,USA,2019-03-25,Gold,Upper-Mid,0,1
8736,Logan Allen 3736,Corporate,M,55+,Seattle,West,USA,2024-11-07,Silver,Upper-Mid,1,1
8737,Taylor Clark 3737,Consumer,F,35-44,Minneapolis,North,USA,2019-08-07,Gold,Upper-Mid,0,1
8738,Cameron Walker 3738,Home Office,M,55+,Minneapolis,North,USA,2021-05-02,Bronze,Mid,0,2
8739,Drew Wright 3739,Consumer,M,45-54,Miami,South,USA,2021-01-03,Silver,Mid,0,2
8740,Jamie Green 3740,Consumer,M,25-34,Boston,East,USA,2021-12-01,Gold,Lower-Mid,0,2
8741,Skyler Brown 3741,Consumer,NA,18-24,Cleveland,North,USA,2022-05-12,Bronze,Mid,0,3
8742,Sam Young 3742,Corporate,NA,55+,Cleveland,North,USA,2023-04-24,Bronze,Lower-Mid,0,1
8743,Rowan Johnson 3743,Consumer,M,35-44,Miami,South,USA,2021-07-25,Silver,Mid,0,1
8744,Jordan Green 3744,Consumer,NA,25-34,Los Angeles,West,USA,2019-12-30,Silver,Low,0,1
8745,Casey Walker 3745,Corporate,F,55+,Dallas,South,USA,2024-05-07,Bronze,Low,0,3
8746,Jordan Allen 3746,Home Office,M,45-54,Phoenix,West,USA,2024-02-24,Silver,Upper-Mid,0,4
8747,Morgan Davis 3747,Small Business,F,45-54,New York,East,USA,2019-01-05,Platinum,Mid,1,2
8748,Drew Young 3748,Consumer,M,25-34,Washington,East,USA,2024-02-19,Gold,Upper-Mid,0,2
8749,Jordan Wright 3749,Home Office,F,25-34,Phoenix,West,USA,2023-11-10,Silver,Mid,0,3
8750,Skyler Wright 3750,Consumer,M,55+,Houston,South,USA,2023-10-12,Gold,Lower-Mid,0,1
8751,Drew Johnson 3751,Small Business,M,55+,Los Angeles,West,USA,2022-10-01,Bronze,Upper-Mid,1,3
8752,Cameron Scott 3752,Consumer,M,25-34,Minneapolis,North,USA,2025-09-08,Bronze,Mid,0,2
8753,Alex Green 3753,Corporate,NA,45-54,San Francisco,West,USA,2023-03-28,Bronze,Upper-Mid,1,4
8754,Casey Allen 3754,Consumer,F,25-34,Cleveland,North,USA,2024-02-26,Bronze,Mid,0,1
8755,Skyler Young 3755,Corporate,NA,35-44,Cleveland,North,USA,2025-10-29,Silver,Lower-Mid,1,4
8756,Cameron Allen 3756,Consumer,M,35-44,Phoenix,West,USA,2025-02-28,Silver,Mid,0,3
8757,Cameron Hall 3757,Corporate,F,18-24,Houston,South,USA,2024-06-30,Silver,Lower-Mid,1,3
8758,Avery Clark 3758,Small Business,NA,25-34,Atlanta,South,USA,2024-12-15,Gold,Mid,1,1
8759,Morgan Smith 3759,Home Office,F,35-44,Boston,East,USA,2023-12-09,Bronze,Lower-Mid,0,2
8760,Logan Brown 3760,Consumer,F,25-34,Philadelphia,East,USA,2020-09-12,Gold,Low,0,3
8761,Parker Johnson 3761,Small Business,M,18-24,Phoenix,West,USA,2020-10-14,Platinum,Lower-Mid,0,3
8762,Avery Johnson 3762,Corporate,M,45-54,New York,East,USA,2019-08-18,Silver,Mid,0,3
8763,Skyler Lewis 3763,Consumer,NA,25-34,Dallas,South,USA,2025-01-15,Bronze,Lower-Mid,0,4
8764,Jamie Johnson 3764,Consumer,NA,25-34,Minneapolis,North,USA,2025-07-04,Gold,Low,0,4
8765,Riley Davis 3765,Consumer,NA,25-34,Minneapolis,North,USA,2022-11-22,Silver,Mid,0,1
8766,Avery Hall 3766,Home Office,NA,55+,Atlanta,South,USA,2019-10-25,Silver,Mid,0,2
8767,Drew Lewis 3767,Corporate,NA,18-24,Chicago,North,USA,2023-09-28,Gold,Mid,1,3
8768,Rowan Lewis 3768,Consumer,NA,25-34,New York,East,USA,2020-02-26,Silver,Mid,0,1
8769,Casey Green 3769,Home Office,M,18-24,Boston,East,USA,2019-05-03,Bronze,Mid,0,4
8770,Alex Davis 3770,Home Office,NA,35-44,Atlanta,South,USA,2024-06-07,Gold,Mid,0,2
8771,Alex Smith 3771,Consumer,F,18-24,San Francisco,West,USA,2019-12-09,Bronze,Upper-Mid,0,2
8772,Skyler Hall 3772,Consumer,NA,25-34,Los Angeles,West,USA,2020-09-15,Silver,Mid,0,2
8773,Jordan Allen 3773,Consumer,M,35-44,Phoenix,West,USA,2022-11-19,Gold,High,0,1
8774,Alex Johnson 3774,Corporate,F,25-34,New York,East,USA,2023-07-11,Bronze,Lower-Mid,1,1
8775,Avery King 3775,Home Office,M,18-24,Miami,South,USA,2022-09-02,Silver,Upper-Mid,0,1
8776,Jamie Clark 3776,Corporate,NA,25-34,Houston,South,USA,2021-03-24,Silver,Lower-Mid,1,1
8777,Rowan Scott 3777,Consumer,M,35-44,Chicago,North,USA,2025-10-01,Bronze,Low,0,4
8778,Logan Green 3778,Corporate,M,55+,Detroit,North,USA,2021-10-14,Bronze,High,1,1
8779,Avery Clark 3779,Consumer,F,45-54,Miami,South,USA,2020-09-04,Silver,Upper-Mid,0,1
8780,Jordan King 3780,Corporate,F,35-44,Atlanta,South,USA,2024-05-30,Gold,Upper-Mid,1,2
8781,Morgan Clark 3781,Consumer,F,18-24,Cleveland,North,USA,2021-11-26,Gold,Lower-Mid,0,1
8782,Taylor Allen 3782,Small Business,M,18-24,Minneapolis,North,USA,2025-01-25,Bronze,Mid,1,2
8783,Drew King 3783,Corporate,NA,35-44,San Francisco,West,USA,2023-10-19,Gold,Lower-Mid,1,4
8784,Parker Smith 3784,Consumer,M,25-34,San Francisco,West,USA,2020-06-28,Gold,Lower-Mid,0,1
8785,Avery Clark 3785,Home Office,F,18-24,Dallas,South,USA,2023-02-24,Bronze,Lower-Mid,0,4
8786,Logan Johnson 3786,Small Business,M,55+,Detroit,North,USA,2023-12-23,Silver,Lower-Mid,1,2
8787,Jordan Brown 3787,Small Business,M,55+,San Francisco,West,USA,2025-08-04,Silver,Low,0,3
8788,Parker Green 3788,Consumer,NA,35-44,Boston,East,USA,2019-11-05,Gold,Upper-Mid,0,2
8789,Sam Walker 3789,Small Business,NA,45-54,Miami,South,USA,2021-03-10,Gold,Mid,1,1
8790,Rowan Clark 3790,Consumer,M,25-34,Philadelphia,East,USA,2020-11-23,Bronze,Mid,0,4
8791,Drew Davis 3791,Small Business,NA,25-34,Atlanta,South,USA,2020-06-22,Silver,Mid,1,1
8792,Rowan Green 3792,Consumer,M,18-24,Cleveland,North,USA,2023-11-07,Silver,Upper-Mid,0,1
8793,Casey Young 3793,Consumer,NA,25-34,Philadelphia,East,USA,2020-09-14,Silver,Low,0,1
8794,Taylor Walker 3794,Consumer,NA,25-34,Los Angeles,West,USA,2024-07-22,Gold,Low,0,1
8795,Sam Lewis 3795,Corporate,NA,25-34,San Francisco,West,USA,2023-08-28,Platinum,Lower-Mid,0,2
8796,Sam Lee 3796,Consumer,NA,35-44,New York,East,USA,2025-07-13,Silver,Upper-Mid,0,2
8797,Jordan Green 3797,Consumer,F,35-44,Los Angeles,West,USA,2022-03-02,Silver,Lower-Mid,0,4
8798,Casey Hall 3798,Consumer,F,35-44,Los Angeles,West,USA,2022-09-28,Platinum,Mid,0,1
8799,Avery Lee 3799,Small Business,F,45-54,Boston,East,USA,2020-12-12,Silver,Upper-Mid,1,4
8800,Logan Brown 3800,Small Business,F,45-54,San Francisco,West,USA,2019-11-07,Silver,Mid,1,1
8801,Skyler Walker 3801,Consumer,NA,55+,Boston,East,USA,2022-09-11,Platinum,Mid,0,2
8802,Jordan Hall 3802,Consumer,F,18-24,Boston,East,USA,2024-11-22,Gold,Mid,0,2
8803,Taylor Lewis 3803,Consumer,M,35-44,Detroit,North,USA,2023-12-11,Bronze,Low,0,1
8804,Avery Hall 3804,Consumer,F,35-44,Dallas,South,USA,2019-03-11,Bronze,Upper-Mid,0,4
8805,Parker Johnson 3805,Consumer,F,35-44,Seattle,West,USA,2020-11-14,Bronze,Lower-Mid,0,4
8806,Drew Walker 3806,Consumer,F,55+,Cleveland,North,USA,2020-01-02,Silver,Mid,0,1
8807,Alex Smith 3807,Consumer,F,35-44,Boston,East,USA,2021-01-10,Gold,Low,0,2
8808,Rowan Smith 3808,Consumer,F,25-34,Houston,South,USA,2024-01-13,Platinum,Lower-Mid,0,4
8809,Drew Green 3809,Consumer,M,25-34,Minneapolis,North,USA,2023-05-07,Bronze,Upper-Mid,0,3
8810,Cameron Walker 3810,Consumer,F,18-24,Cleveland,North,USA,2022-03-02,Bronze,Upper-Mid,0,2
8811,Cameron Brown 3811,Small Business,NA,35-44,Cleveland,North,USA,2022-12-08,Bronze,High,1,1
8812,Sam Johnson 3812,Consumer,F,25-34,San Francisco,West,USA,2025-06-18,Bronze,High,0,2
8813,Logan King 3813,Corporate,M,18-24,Minneapolis,North,USA,2021-06-25,Silver,Low,1,1
8814,Avery Davis 3814,Home Office,F,35-44,Atlanta,South,USA,2021-04-05,Bronze,Mid,0,2
8815,Alex Brown 3815,Consumer,M,25-34,Boston,East,USA,2024-10-20,Platinum,Mid,0,1
8816,Drew Hall 3816,Corporate,F,45-54,Dallas,South,USA,2019-04-24,Gold,Lower-Mid,1,2
8817,Jamie Davis 3817,Consumer,M,35-44,Seattle,West,USA,2020-05-11,Bronze,Mid,0,4
8818,Logan Young 3818,Corporate,M,45-54,Detroit,North,USA,2023-01-17,Silver,Mid,1,1
8819,Parker Johnson 3819,Consumer,NA,55+,Boston,East,USA,2019-03-29,Bronze,Lower-Mid,0,1
8820,Parker Green 3820,Corporate,NA,18-24,New York,East,USA,2019-03-06,Gold,Low,1,2
8821,Jamie Allen 3821,Consumer,F,25-34,Seattle,West,USA,2024-03-05,Silver,Mid,0,1
8822,Rowan Lee 3822,Small Business,NA,25-34,Los Angeles,West,USA,2024-10-11,Silver,Lower-Mid,0,2
8823,Cameron King 3823,Consumer,NA,35-44,Seattle,West,USA,2024-08-06,Gold,Lower-Mid,0,1
8824,Parker Walker 3824,Small Business,F,55+,Minneapolis,North,USA,2021-07-20,Silver,Mid,0,2
8825,Logan Lee 3825,Consumer,NA,55+,New York,East,USA,2024-04-05,Bronze,High,0,4
8826,Drew Davis 3826,Consumer,M,35-44,Philadelphia,East,USA,2022-12-25,Bronze,Mid,0,1
8827,Jamie Allen 3827,Home Office,M,25-34,Dallas,South,USA,2021-03-12,Platinum,Mid,0,4
8828,Skyler Davis 3828,Corporate,F,25-34,Miami,South,USA,2020-01-16,Bronze,Upper-Mid,0,2
8829,Rowan Hall 3829,Consumer,F,25-34,Atlanta,South,USA,2023-10-30,Silver,Mid,0,1
8830,Riley Johnson 3830,Consumer,M,18-24,Miami,South,USA,2023-10-19,Bronze,Lower-Mid,0,1
8831,Jordan Brown 3831,Corporate,M,45-54,Boston,East,USA,2024-01-18,Silver,High,1,4
8832,Avery Clark 3832,Home Office,M,35-44,Philadelphia,East,USA,2020-01-30,Silver,High,0,2
8833,Riley Hall 3833,Small Business,F,35-44,Minneapolis,North,USA,2023-12-31,Bronze,Lower-Mid,1,2
8834,Cameron Wright 3834,Consumer,NA,25-34,Los Angeles,West,USA,2025-07-24,Silver,Mid,0,2
8835,Logan Scott 3835,Small Business,M,25-34,Detroit,North,USA,2022-02-11,Gold,Upper-Mid,1,2
8836,Sam Green 3836,Consumer,F,35-44,Seattle,West,USA,2022-12-16,Bronze,Mid,0,2
8837,Drew Allen 3837,Small Business,NA,35-44,Boston,East,USA,2022-12-29,Silver,Low,1,4
8838,Parker Clark 3838,Consumer,NA,25-34,Los Angeles,West,USA,2020-03-14,Bronze,Mid,0,4
8839,Morgan Lee 3839,Consumer,NA,45-54,Philadelphia,East,USA,2025-01-27,Gold,Lower-Mid,0,2
8840,Taylor Hall 3840,Small Business,F,45-54,Chicago,North,USA,2019-06-24,Gold,Lower-Mid,0,2
8841,Parker Brown 3841,Small Business,F,25-34,Dallas,South,USA,2024-11-29,Bronze,Low,1,2
8842,Drew Johnson 3842,Corporate,NA,45-54,San Francisco,West,USA,2020-05-18,Gold,Lower-Mid,1,4
8843,Avery Davis 3843,Corporate,M,25-34,Los Angeles,West,USA,2022-02-10,Bronze,Mid,1,4
8844,Logan Lewis 3844,Consumer,M,25-34,Boston,East,USA,2022-06-04,Bronze,Upper-Mid,0,4
8845,Casey Allen 3845,Consumer,M,35-44,Philadelphia,East,USA,2024-03-06,Silver,Mid,0,1
8846,Avery Brown 3846,Consumer,F,55+,San Francisco,West,USA,2021-07-24,Silver,Low,0,2
8847,Casey Wright 3847,Consumer,M,35-44,Chicago,North,USA,2020-03-23,Platinum,Lower-Mid,0,2
8848,Avery Lewis 3848,Consumer,NA,35-44,Boston,East,USA,2021-08-02,Bronze,Mid,0,2
8849,Jamie Lewis 3849,Corporate,F,55+,Los Angeles,West,USA,2019-12-22,Silver,Mid,0,2
8850,Morgan Walker 3850,Consumer,M,45-54,Houston,South,USA,2021-05-30,Silver,Mid,0,1
8851,Jordan Brown 3851,Consumer,M,45-54,Minneapolis,North,USA,2024-05-26,Gold,Upper-Mid,0,3
8852,Jordan King 3852,Consumer,M,35-44,Miami,South,USA,2020-11-29,Bronze,Lower-Mid,0,2
8853,Riley Johnson 3853,Small Business,M,45-54,San Francisco,West,USA,2022-08-18,Platinum,Upper-Mid,1,1
8854,Logan Lewis 3854,Corporate,NA,35-44,Dallas,South,USA,2025-08-23,Bronze,Mid,1,3
8855,Morgan Smith 3855,Consumer,F,25-34,Minneapolis,North,USA,2023-02-07,Silver,Upper-Mid,0,4
8856,Alex Hall 3856,Home Office,NA,55+,Seattle,West,USA,2021-12-19,Gold,Mid,0,2
8857,Casey Wright 3857,Consumer,NA,25-34,Atlanta,South,USA,2024-11-28,Gold,Mid,0,2
8858,Logan Hall 3858,Consumer,M,25-34,Washington,East,USA,2023-11-13,Gold,Low,0,2
8859,Cameron Lee 3859,Consumer,F,35-44,Chicago,North,USA,2021-04-05,Silver,High,0,1
8860,Cameron Young 3860,Consumer,NA,45-54,Detroit,North,USA,2021-07-30,Bronze,Low,0,1
8861,Skyler Lee 3861,Consumer,NA,35-44,Washington,East,USA,2025-04-16,Silver,Mid,0,3
8862,Avery Young 3862,Home Office,F,55+,Houston,South,USA,2020-10-22,Silver,Upper-Mid,0,3
8863,Cameron Brown 3863,Consumer,NA,35-44,Chicago,North,USA,2023-02-04,Silver,Mid,0,1
8864,Avery Johnson 3864,Consumer,M,18-24,Dallas,South,USA,2021-09-03,Bronze,Lower-Mid,0,4
8865,Taylor Hall 3865,Consumer,M,25-34,Phoenix,West,USA,2019-02-28,Silver,Mid,0,2
8866,Jamie Smith 3866,Consumer,F,35-44,New York,East,USA,2023-09-06,Silver,Low,0,2
8867,Morgan Allen 3867,Corporate,NA,35-44,Miami,South,USA,2025-05-12,Bronze,Upper-Mid,0,2
8868,Rowan Hall 3868,Small Business,F,25-34,Houston,South,USA,2025-06-01,Bronze,Mid,0,3
8869,Logan Lee 3869,Home Office,F,25-34,Houston,South,USA,2022-05-15,Gold,Mid,0,4
8870,Cameron Young 3870,Consumer,F,25-34,Minneapolis,North,USA,2019-08-01,Gold,Mid,0,2
8871,Alex Johnson 3871,Consumer,M,45-54,Minneapolis,North,USA,2019-11-14,Gold,Mid,0,4
8872,Cameron Scott 3872,Consumer,F,18-24,Philadelphia,East,USA,2025-04-20,Bronze,Mid,0,1
8873,Casey Lee 3873,Consumer,F,45-54,Seattle,West,USA,2025-02-08,Silver,Mid,0,2
8874,Taylor Wright 3874,Small Business,M,35-44,San Francisco,West,USA,2023-07-27,Bronze,Mid,1,2
8875,Casey Hall 3875,Small Business,NA,45-54,New York,East,USA,2019-07-21,Silver,Upper-Mid,0,2
8876,Casey Lewis 3876,Home Office,NA,25-34,Boston,East,USA,2021-10-07,Silver,Upper-Mid,0,2
8877,Sam Walker 3877,Consumer,M,35-44,Minneapolis,North,USA,2024-07-24,Gold,Mid,0,1
8878,Casey Johnson 3878,Consumer,NA,55+,Philadelphia,East,USA,2024-10-02,Platinum,Lower-Mid,0,1
8879,Cameron Lewis 3879,Small Business,F,25-34,Houston,South,USA,2022-01-05,Bronze,Low,1,3
8880,Avery Wright 3880,Consumer,NA,25-34,Los Angeles,West,USA,2022-09-25,Gold,Mid,0,2
8881,Jamie Smith 3881,Small Business,F,25-34,Cleveland,North,USA,2023-08-11,Bronze,Lower-Mid,0,1
8882,Riley Johnson 3882,Consumer,NA,25-34,Minneapolis,North,USA,2025-02-26,Platinum,Mid,0,2
8883,Casey Wright 3883,Consumer,F,35-44,New York,East,USA,2025-08-28,Silver,High,0,4
8884,Morgan Lee 3884,Corporate,NA,25-34,Houston,South,USA,2020-11-12,Silver,Upper-Mid,1,1
8885,Casey Clark 3885,Small Business,M,25-34,Chicago,North,USA,2022-08-01,Silver,Mid,0,1
8886,Rowan Walker 3886,Corporate,NA,45-54,Chicago,North,USA,2019-01-14,Gold,Mid,1,1
8887,Jamie Young 3887,Consumer,M,18-24,Washington,East,USA,2025-06-01,Silver,Upper-Mid,0,3
8888,Logan Young 3888,Consumer,F,35-44,Los Angeles,West,USA,2021-03-04,Platinum,Mid,0,2
8889,Sam Lewis 3889,Consumer,NA,35-44,Atlanta,South,USA,2025-08-13,Bronze,Low,0,1
8890,Sam Scott 3890,Consumer,M,25-34,Phoenix,West,USA,2019-03-10,Silver,Lower-Mid,0,3
8891,Morgan Brown 3891,Consumer,NA,35-44,Miami,South,USA,2022-06-24,Silver,Mid,0,2
8892,Parker King 3892,Small Business,NA,45-54,Phoenix,West,USA,2020-04-17,Silver,Upper-Mid,1,1
8893,Morgan Lewis 3893,Corporate,F,55+,Minneapolis,North,USA,2024-11-26,Silver,Lower-Mid,0,3
8894,Skyler Smith 3894,Small Business,F,25-34,Detroit,North,USA,2025-10-23,Bronze,Low,1,1
8895,Jordan Wright 3895,Corporate,F,25-34,Dallas,South,USA,2022-08-18,Bronze,Mid,1,1
8896,Casey Lewis 3896,Consumer,NA,35-44,Cleveland,North,USA,2021-10-19,Bronze,Mid,0,4
8897,Morgan Walker 3897,Small Business,NA,18-24,Washington,East,USA,2023-02-25,Bronze,Upper-Mid,0,1
8898,Casey Walker 3898,Consumer,NA,25-34,Phoenix,West,USA,2025-07-03,Silver,Mid,0,3
8899,Casey Walker 3899,Small Business,F,35-44,Atlanta,South,USA,2025-08-10,Silver,Lower-Mid,1,2
8900,Skyler Davis 3900,Consumer,M,25-34,Detroit,North,USA,2019-04-08,Platinum,Mid,0,2
8901,Cameron King 3901,Consumer,NA,25-34,Philadelphia,East,USA,2025-08-05,Silver,Mid,0,4
8902,Riley Wright 3902,Consumer,NA,35-44,Miami,South,USA,2024-09-04,Silver,Mid,0,2
8903,Morgan Allen 3903,Consumer,F,55+,Cleveland,North,USA,2022-05-01,Bronze,Upper-Mid,0,1
8904,Rowan Davis 3904,Corporate,M,25-34,Minneapolis,North,USA,2022-02-16,Bronze,Low,0,1
8905,Casey Johnson 3905,Consumer,F,35-44,Boston,East,USA,2021-10-31,Silver,Mid,0,2
8906,Jordan Scott 3906,Consumer,NA,25-34,New York,East,USA,2020-05-22,Platinum,Mid,0,1
8907,Cameron Smith 3907,Home Office,F,25-34,San Francisco,West,USA,2024-11-13,Platinum,Mid,0,1
8908,Avery Walker 3908,Consumer,F,55+,Minneapolis,North,USA,2024-04-07,Bronze,Low,0,2
8909,Casey Walker 3909,Home Office,NA,55+,Houston,South,USA,2024-05-12,Silver,Lower-Mid,0,2
8910,Avery Wright 3910,Consumer,M,18-24,San Francisco,West,USA,2023-07-10,Bronze,Mid,0,2
8911,Morgan Wright 3911,Consumer,F,45-54,Los Angeles,West,USA,2023-05-26,Bronze,Mid,0,1
8912,Casey Lee 3912,Small Business,M,35-44,Houston,South,USA,2024-10-13,Silver,Low,0,2
8913,Logan Clark 3913,Consumer,F,25-34,Washington,East,USA,2022-01-06,Platinum,Upper-Mid,0,3
8914,Jordan Young 3914,Consumer,M,25-34,Philadelphia,East,USA,2019-07-18,Platinum,Mid,0,3
8915,Cameron Hall 3915,Small Business,F,35-44,Houston,South,USA,2019-04-07,Gold,Mid,1,2
8916,Rowan Clark 3916,Consumer,M,35-44,Seattle,West,USA,2023-09-12,Silver,Low,0,1
8917,Logan Green 3917,Consumer,M,25-34,Houston,South,USA,2022-05-15,Bronze,Lower-Mid,0,4
8918,Jamie Davis 3918,Consumer,NA,45-54,Washington,East,USA,2024-03-08,Silver,Mid,0,3
8919,Cameron King 3919,Consumer,NA,45-54,Miami,South,USA,2021-03-19,Gold,Lower-Mid,0,3
8920,Alex Johnson 3920,Home Office,NA,25-34,Seattle,West,USA,2022-08-05,Silver,High,0,1
8921,Casey Davis 3921,Consumer,F,18-24,Atlanta,South,USA,2019-11-15,Silver,Low,0,2
8922,Rowan Lewis 3922,Corporate,M,45-54,San Francisco,West,USA,2021-05-18,Bronze,High,1,4
8923,Jordan Lee 3923,Consumer,NA,45-54,Philadelphia,East,USA,2021-06-21,Gold,Mid,0,3
8924,Casey Davis 3924,Corporate,M,35-44,Phoenix,West,USA,2019-11-08,Gold,High,1,2
8925,Drew Clark 3925,Corporate,F,25-34,Minneapolis,North,USA,2021-12-09,Gold,Lower-Mid,1,3
8926,Rowan Smith 3926,Small Business,M,45-54,Miami,South,USA,2024-09-24,Bronze,Upper-Mid,1,4
8927,Drew Johnson 3927,Small Business,F,45-54,Washington,East,USA,2021-11-19,Gold,Mid,0,1
8928,Cameron Hall 3928,Consumer,F,35-44,New York,East,USA,2019-08-01,Gold,Mid,0,1
8929,Jordan Lee 3929,Small Business,F,25-34,Washington,East,USA,2019-04-05,Silver,Mid,0,2
8930,Avery Lee 3930,Consumer,M,25-34,Washington,East,USA,2019-01-05,Bronze,Lower-Mid,0,1
8931,Skyler Wright 3931,Home Office,M,25-34,Boston,East,USA,2020-06-07,Silver,Mid,0,1
8932,Taylor Wright 3932,Corporate,NA,45-54,Chicago,North,USA,2020-03-16,Silver,High,0,2
8933,Drew Clark 3933,Consumer,NA,25-34,San Francisco,West,USA,2019-04-21,Gold,Lower-Mid,0,1
8934,Taylor Green 3934,Small Business,M,25-34,Houston,South,USA,2022-09-17,Silver,Upper-Mid,1,2
8935,Riley Allen 3935,Small Business,M,25-34,San Francisco,West,USA,2022-11-14,Gold,Mid,1,3
8936,Logan Davis 3936,Corporate,F,18-24,Houston,South,USA,2025-06-26,Silver,Low,1,2
8937,Taylor Wright 3937,Consumer,NA,55+,Phoenix,West,USA,2019-03-03,Silver,Mid,0,2
8938,Alex Young 3938,Consumer,F,35-44,Miami,South,USA,2025-04-22,Silver,Mid,0,2
8939,Rowan King 3939,Small Business,NA,18-24,Washington,East,USA,2024-01-21,Gold,Lower-Mid,1,2
8940,Morgan Green 3940,Consumer,F,35-44,Phoenix,West,USA,2024-12-28,Gold,Mid,0,2
8941,Skyler Hall 3941,Consumer,F,35-44,Seattle,West,USA,2019-05-22,Silver,Upper-Mid,0,2
8942,Logan Green 3942,Consumer,NA,55+,Dallas,South,USA,2024-03-10,Platinum,Lower-Mid,0,1
8943,Riley Walker 3943,Home Office,M,25-34,Seattle,West,USA,2020-11-18,Bronze,Lower-Mid,0,3
8944,Morgan Young 3944,Corporate,F,35-44,New York,East,USA,2019-11-27,Platinum,Mid,1,1
8945,Morgan Wright 3945,Consumer,M,35-44,Detroit,North,USA,2021-01-06,Silver,High,0,1
8946,Cameron Lewis 3946,Home Office,F,55+,Seattle,West,USA,2023-05-26,Silver,Mid,0,2
8947,Morgan Clark 3947,Corporate,F,35-44,Cleveland,North,USA,2023-09-18,Bronze,High,1,2
8948,Alex Johnson 3948,Consumer,NA,25-34,Detroit,North,USA,2024-11-19,Bronze,Low,0,1
8949,Avery Davis 3949,Small Business,F,45-54,Chicago,North,USA,2023-04-19,Gold,Upper-Mid,0,4
8950,Taylor Hall 3950,Small Business,NA,25-34,Los Angeles,West,USA,2023-06-18,Silver,Lower-Mid,1,1
8951,Alex Lewis 3951,Consumer,F,45-54,Philadelphia,East,USA,2019-09-09,Silver,High,0,1
8952,Jordan Hall 3952,Consumer,F,18-24,San Francisco,West,USA,2024-02-24,Bronze,Mid,0,2
8953,Drew Hall 3953,Corporate,NA,18-24,Washington,East,USA,2020-03-04,Silver,Mid,1,3
8954,Rowan Lewis 3954,Corporate,NA,25-34,Washington,East,USA,2023-02-26,Silver,Mid,1,4
8955,Drew King 3955,Corporate,M,35-44,Miami,South,USA,2022-02-18,Gold,High,1,3
8956,Avery Hall 3956,Small Business,M,35-44,Detroit,North,USA,2023-07-06,Bronze,Lower-Mid,0,1
8957,Cameron Brown 3957,Consumer,F,25-34,Boston,East,USA,2025-02-08,Bronze,Upper-Mid,0,3
8958,Logan Walker 3958,Consumer,M,25-34,Chicago,North,USA,2024-01-04,Bronze,Upper-Mid,0,3
8959,Jordan Lewis 3959,Small Business,F,35-44,Seattle,West,USA,2022-10-30,Bronze,Mid,1,3
8960,Logan Clark 3960,Consumer,NA,25-34,Dallas,South,USA,2024-04-28,Gold,Lower-Mid,0,2
8961,Parker Wright 3961,Small Business,F,45-54,Houston,South,USA,2021-11-23,Silver,High,1,4
8962,Jordan Johnson 3962,Small Business,F,45-54,Cleveland,North,USA,2024-08-18,Bronze,Lower-Mid,1,1
8963,Taylor Johnson 3963,Home Office,F,25-34,Washington,East,USA,2020-03-14,Gold,Mid,0,1
8964,Cameron Lewis 3964,Home Office,F,55+,Cleveland,North,USA,2020-06-11,Bronze,Lower-Mid,0,2
